edge_idx,source,target,weight
11473,358,525,0.8009523
11474,358,526,0.4018536
11475,358,527,0.5675207
11476,358,532,0.6167797
11477,358,541,0.467886
11478,358,549,0.564146
11479,358,550,0.677192
11480,358,555,0.3643072
11481,358,556,0.372402
11482,358,564,0.4261842
11483,358,565,0.6062876
11484,358,566,0.4405446
11485,358,568,0.4389645
11486,358,579,0.6239483
11487,358,594,0.3984007
11488,358,599,0.3625922
11489,358,601,0.4068196
11490,358,613,0.564243
11491,358,631,0.504389
11492,358,664,0.4058006
11493,358,674,0.3619983
11494,358,682,0.6569467
11495,358,696,0.5195222
11496,358,717,0.5203068
11497,358,727,0.440836
11498,358,729,0.5528594
11499,358,730,0.6430266
11500,358,733,0.4595673
11501,358,742,0.6126403
11502,358,748,0.4241684
11503,358,751,0.5673853
11504,358,752,0.5264245
11505,358,754,0.5054713
11506,358,758,0.5069795
11507,358,760,0.4946914
11508,358,767,0.7759559
11509,358,772,0.5601677
11510,358,773,0.4634207
11511,358,774,0.7265419
11512,358,775,0.4416737
11513,358,776,0.6504167
11514,358,782,0.4354415
11515,358,795,0.7589417
11516,358,805,0.3695673
11517,358,807,0.4835892
11518,358,808,0.7195822
11519,358,818,0.4650301
11520,358,820,0.3792904
11521,358,821,0.7129816
11522,358,824,0.3655614
11523,358,825,0.7926477
11524,358,833,0.4196201
11525,358,838,0.653472
11526,358,841,0.3749615
11527,358,843,0.4018571
11528,358,850,0.6283788
11529,358,856,0.7142017
11530,358,857,0.6561236
11531,358,858,0.6854558
11532,358,861,0.4383198
11533,358,866,0.7473683
11534,358,867,0.6533913
11535,358,888,0.4029259
11536,358,889,0.462508
11537,358,896,0.3780511
11538,358,923,0.6923195
11539,358,941,0.4787108
11540,358,942,0.4171856
11541,358,944,0.4418347
11542,358,945,0.4160368
11543,358,950,0.5410025
11544,358,960,0.4080351
11545,358,962,0.4363903
11546,358,972,0.4115162
11547,358,973,0.5485934
11548,358,976,0.399371
11549,358,983,0.4791321
11550,358,984,0.4159308
11551,358,993,0.6385266
11552,359,360,0.5997321
11553,359,361,0.7300146
11554,359,364,0.5297304
11555,359,369,0.5316874
11556,359,370,0.3629278
11557,359,371,0.5112508
11558,359,396,0.5115144
11559,359,397,0.3947697
11560,359,405,0.4486432
11561,359,413,0.4781208
11562,359,421,0.4994788
11563,359,426,0.408169
11564,359,428,0.5944046
11565,359,440,0.5537975
11566,359,443,0.6539269
11567,359,453,0.4407448
11568,359,455,0.3684658
11569,359,456,0.4619897
11570,359,457,0.3926024
11571,359,462,0.4266091
11572,359,470,0.3945009
11573,359,477,0.5023507
11574,359,498,0.5493249
11575,359,525,0.3828602
11576,359,527,0.5977745
11577,359,532,0.4003147
11578,359,538,0.3664671
11579,359,541,0.4006658
11580,359,549,0.437205
11581,359,550,0.5220632
11582,359,552,0.4092034
11583,359,553,0.502958
11584,359,568,0.4585357
11585,359,589,0.4870619
11586,359,596,0.499316
11587,359,598,0.485701
11588,359,600,0.5028358
11589,359,631,0.4028387
11590,359,637,0.4645727
11591,359,645,0.4921046
11592,359,649,0.4114401
11593,359,659,0.5196626
11594,359,660,0.47719
11595,359,674,0.5305063
11596,359,675,0.4703716
11597,359,680,0.3922046
11598,359,687,0.5248956
11599,359,696,0.4338359
11600,359,706,0.4462266
11601,359,707,0.4249557
11602,359,726,0.3989937
11603,359,727,0.4809487
11604,359,748,0.5780334
11605,359,752,0.516854
11606,359,754,0.5967274
11607,359,760,0.4348983
11608,359,767,0.4585972
11609,359,774,0.382477
11610,359,782,0.4632336
11611,359,783,0.366658
11612,359,795,0.3945548
11613,359,796,0.3754034
11614,359,797,0.4106463
11615,359,805,0.3794334
11616,359,808,0.4447871
11617,359,825,0.3677353
11618,359,826,0.4083273
11619,359,830,0.6154503
11620,359,833,0.5809391
11621,359,836,0.433527
11622,359,837,0.4976764
11623,359,841,0.6694244
11624,359,850,0.693164
11625,359,857,0.3998508
11626,359,866,0.4318862
11627,359,896,0.3666422
11628,359,916,0.4175824
11629,359,917,0.5209272
11630,359,918,0.4658431
11631,359,920,0.4251054
11632,359,933,0.5296398
11633,359,936,0.5080783
11634,359,940,0.5007919
11635,359,941,0.6454031
11636,359,942,0.7843508
11637,359,944,0.5655001
11638,359,945,0.4424379
11639,359,950,0.4882053
11640,359,956,0.3769611
11641,359,962,0.4965184
11642,359,993,0.475986
11643,359,994,0.3925288
11644,360,361,0.6568252
11645,360,364,0.6415083
11646,360,368,0.3888567
11647,360,369,0.5764889
11648,360,371,0.6344751
11649,360,384,0.4209357
11650,360,388,0.5595696
11651,360,391,0.5424417
11652,360,392,0.4961479
11653,360,393,0.6152118
11654,360,396,0.4445363
11655,360,397,0.4227196
11656,360,405,0.4114359
11657,360,413,0.6236701
11658,360,426,0.635971
11659,360,428,0.4000277
11660,360,440,0.6065637
11661,360,441,0.3769782
11662,360,443,0.671325
11663,360,455,0.4137166
11664,360,480,0.3842524
11665,360,484,0.5505644
11666,360,498,0.5819138
11667,360,500,0.6352386
11668,360,527,0.3829578
11669,360,538,0.5110964
11670,360,541,0.4273182
11671,360,544,0.4468859
11672,360,551,0.4076355
11673,360,554,0.5097442
11674,360,557,0.4921667
11675,360,559,0.5130489
11676,360,581,0.5160409
11677,360,589,0.4392107
11678,360,596,0.5535219
11679,360,598,0.5140405
11680,360,599,0.4887792
11681,360,600,0.6370806
11682,360,602,0.3717931
11683,360,616,0.4498641
11684,360,624,0.5918445
11685,360,637,0.6619332
11686,360,645,0.5149091
11687,360,646,0.4433623
11688,360,649,0.4716719
11689,360,659,0.6582953
11690,360,660,0.6640524
11691,360,675,0.6424207
11692,360,687,0.4396041
11693,360,692,0.4049588
11694,360,706,0.4320685
11695,360,707,0.4521805
11696,360,726,0.3820857
11697,360,727,0.5321883
11698,360,741,0.424172
11699,360,748,0.3872415
11700,360,752,0.4918829
11701,360,754,0.3609665
11702,360,796,0.6087275
11703,360,797,0.4792365
11704,360,801,0.3700421
11705,360,805,0.3678456
11706,360,814,0.3664981
11707,360,819,0.3683688
11708,360,820,0.4116462
11709,360,826,0.5481986
11710,360,830,0.7176654
11711,360,833,0.5106811
11712,360,836,0.4942635
11713,360,841,0.7035269
11714,360,850,0.5421186
11715,360,859,0.4616417
11716,360,875,0.4600378
11717,360,877,0.4822158
11718,360,896,0.3920617
11719,360,909,0.3745332
11720,360,916,0.3873411
11721,360,917,0.687187
11722,360,918,0.3910231
11723,360,924,0.438375
11724,360,926,0.3610898
11725,360,929,0.3770815
11726,360,933,0.7224545
11727,360,936,0.6005756
11728,360,937,0.4224389
11729,360,940,0.7182606
11730,360,941,0.4100712
11731,360,942,0.5500738
11732,360,962,0.4040663
11733,360,971,0.4859353
11734,361,364,0.5035684
11735,361,369,0.5002889
11736,361,371,0.4154202
11737,361,388,0.4143354
11738,361,391,0.5074189
11739,361,396,0.391552
11740,361,397,0.4064984
11741,361,413,0.3728561
11742,361,421,0.377241
11743,361,426,0.4853385
11744,361,428,0.377215
11745,361,440,0.5397815
11746,361,443,0.5409058
11747,361,455,0.5524089
11748,361,456,0.4815682
11749,361,462,0.4344259
11750,361,467,0.3760855
11751,361,470,0.3978728
11752,361,477,0.4104749
11753,361,480,0.3704405
11754,361,484,0.5180871
11755,361,498,0.4216504
11756,361,500,0.4121734
11757,361,527,0.4751623
11758,361,550,0.4140144
11759,361,552,0.3856373
11760,361,553,0.4887715
11761,361,554,0.3607845
11762,361,557,0.4968927
11763,361,589,0.4585403
11764,361,590,0.376105
11765,361,592,0.3750687
11766,361,596,0.5456566
11767,361,598,0.450673
11768,361,600,0.482926
11769,361,616,0.3795202
11770,361,637,0.4569427
11771,361,645,0.4597351
11772,361,646,0.3957092
11773,361,649,0.418422
11774,361,659,0.4877525
11775,361,660,0.5002707
11776,361,675,0.4277922
11777,361,676,0.3785447
11778,361,687,0.4575051
11779,361,692,0.3704355
11780,361,696,0.4125732
11781,361,706,0.4453634
11782,361,707,0.4279543
11783,361,726,0.3823626
11784,361,727,0.4632449
11785,361,748,0.4855094
11786,361,752,0.4276933
11787,361,754,0.491014
11788,361,756,0.3888443
11789,361,783,0.3978859
11790,361,796,0.5050393
11791,361,797,0.4385273
11792,361,808,0.3882681
11793,361,826,0.4396121
11794,361,830,0.5582942
11795,361,833,0.6111094
11796,361,836,0.4370634
11797,361,837,0.464541
11798,361,841,0.643152
11799,361,850,0.5896845
11800,361,859,0.4518394
11801,361,917,0.4634193
11802,361,918,0.4600371
11803,361,924,0.4010724
11804,361,933,0.6233364
11805,361,936,0.488056
11806,361,940,0.6531901
11807,361,941,0.5953687
11808,361,942,0.6473028
11809,361,944,0.5634477
11810,361,949,0.3748242
11811,361,950,0.3638842
11812,361,962,0.4484899
11813,361,984,0.4158605
11814,362,711,0.419738
11815,362,909,0.4061978
11816,364,369,0.4908919
11817,364,371,0.4008253
11818,364,388,0.4976297
11819,364,391,0.5749523
11820,364,392,0.4972632
11821,364,396,0.4116804
11822,364,426,0.3791007
11823,364,440,0.428508
11824,364,443,0.3954839
11825,364,445,0.4374354
11826,364,455,0.3766506
11827,364,456,0.4583843
11828,364,470,0.3954705
11829,364,484,0.530688
11830,364,500,0.4679402
11831,364,508,0.3616302
11832,364,554,0.3858037
11833,364,557,0.424971
11834,364,579,0.3974553
11835,364,586,0.3814958
11836,364,589,0.373961
11837,364,596,0.6047116
11838,364,598,0.4793253
11839,364,599,0.4647402
11840,364,600,0.4967378
11841,364,602,0.4560624
11842,364,606,0.376112
11843,364,616,0.4317128
11844,364,637,0.3853244
11845,364,646,0.4521324
11846,364,659,0.4532238
11847,364,660,0.5079089
11848,364,687,0.3786676
11849,364,706,0.3658257
11850,364,707,0.389585
11851,364,796,0.514496
11852,364,797,0.5291115
11853,364,820,0.5486272
11854,364,830,0.501848
11855,364,836,0.3872205
11856,364,841,0.4797993
11857,364,845,0.3880021
11858,364,850,0.3619843
11859,364,859,0.4320693
11860,364,918,0.4044297
11861,364,933,0.6024205
11862,364,936,0.6089028
11863,364,940,0.6617816
11864,364,941,0.4208551
11865,364,942,0.502301
11866,364,944,0.3838121
11867,365,407,0.3655688
11868,366,729,0.3784873
11869,366,804,0.3634379
11870,366,868,0.3694404
11871,366,893,0.3689117
11872,367,392,0.3730645
11873,367,742,0.3789645
11874,368,426,0.4496364
11875,368,443,0.4006335
11876,368,498,0.4129816
11877,368,596,0.3767692
11878,368,624,0.3638587
11879,368,675,0.3664058
11880,368,726,0.4006089
11881,368,797,0.3624454
11882,368,830,0.4274887
11883,368,917,0.4267631
11884,368,971,0.370864
11885,369,371,0.4655526
11886,369,388,0.5367786
11887,369,391,0.4982198
11888,369,392,0.3921114
11889,369,393,0.4409049
11890,369,396,0.4561123
11891,369,397,0.3647294
11892,369,413,0.4938702
11893,369,426,0.5364352
11894,369,440,0.4575725
11895,369,443,0.5807177
11896,369,445,0.4186386
11897,369,455,0.4108966
11898,369,456,0.3674546
11899,369,470,0.362369
11900,369,480,0.3641611
11901,369,484,0.5015725
11902,369,498,0.5328655
11903,369,500,0.4962357
11904,369,527,0.3897858
11905,369,538,0.5227553
11906,369,541,0.4332455
11907,369,544,0.4061401
11908,369,553,0.4133876
11909,369,554,0.4384481
11910,369,557,0.3810549
11911,369,559,0.3778672
11912,369,574,0.381025
11913,369,581,0.4104983
11914,369,589,0.4463041
11915,369,590,0.364457
11916,369,596,0.5705407
11917,369,598,0.4505673
11918,369,599,0.4314353
11919,369,600,0.5585426
11920,369,616,0.4855278
11921,369,624,0.4642847
11922,369,637,0.6242158
11923,369,645,0.4460654
11924,369,646,0.4272625
11925,369,659,0.5103354
11926,369,660,0.588343
11927,369,675,0.5190651
11928,369,687,0.4851032
11929,369,707,0.4368167
11930,369,727,0.4156277
11931,369,741,0.4447501
11932,369,748,0.3765422
11933,369,752,0.420958
11934,369,754,0.4523571
11935,369,796,0.4662496
11936,369,797,0.5183361
11937,369,820,0.4395289
11938,369,826,0.5109662
11939,369,830,0.6265113
11940,369,833,0.3607558
11941,369,836,0.4239902
11942,369,841,0.5164465
11943,369,844,0.3881818
11944,369,850,0.554053
11945,369,859,0.3890385
11946,369,877,0.4912525
11947,369,896,0.4246123
11948,369,916,0.4841515
11949,369,917,0.570078
11950,369,918,0.4999654
11951,369,933,0.5234745
11952,369,936,0.4891529
11953,369,940,0.5695509
11954,369,941,0.4080519
11955,369,942,0.5208285
11956,369,943,0.4569881
11957,369,962,0.4289521
11958,369,971,0.3808964
11959,369,984,0.4220721
11960,369,994,0.3613716
11961,370,389,0.4700683
11962,370,394,0.4449124
11963,370,401,0.4318305
11964,370,405,0.3829862
11965,370,413,0.5582599
11966,370,415,0.4267193
11967,370,416,0.3613337
11968,370,426,0.3856519
11969,370,428,0.4941994
11970,370,443,0.4676351
11971,370,454,0.3803198
11972,370,476,0.382125
11973,370,498,0.4396124
11974,370,538,0.4505657
11975,370,562,0.3649721
11976,370,563,0.3624965
11977,370,564,0.4408148
11978,370,594,0.4113826
11979,370,664,0.4064378
11980,370,666,0.4830842
11981,370,674,0.4669548
11982,370,675,0.5092457
11983,370,677,0.4542851
11984,370,680,0.5755976
11985,370,681,0.6801587
11986,370,686,0.4048111
11987,370,709,0.4596967
11988,370,760,0.5217686
11989,370,765,0.3709076
11990,370,773,0.4750544
11991,370,776,0.4473495
11992,370,795,0.410353
11993,370,805,0.4250194
11994,370,826,0.4156713
11995,370,829,0.3687181
11996,370,830,0.4109591
11997,370,857,0.4595541
11998,370,896,0.3693241
11999,370,905,0.4077274
12000,370,917,0.4611714
12001,370,921,0.3624965
12002,370,923,0.3820842
12003,370,930,0.3753019
12004,370,956,0.4704126
12005,370,960,0.3704557
12006,370,991,0.4325139
12007,371,384,0.4749239
12008,371,393,0.4941187
12009,371,394,0.4032228
12010,371,405,0.5124535
12011,371,413,0.6321716
12012,371,426,0.5367102
12013,371,428,0.4583681
12014,371,440,0.5357386
12015,371,443,0.6312263
12016,371,453,0.4074643
12017,371,476,0.4722373
12018,371,498,0.5533345
12019,371,500,0.4857515
12020,371,538,0.4373369
12021,371,541,0.4110585
12022,371,559,0.520352
12023,371,581,0.4577137
12024,371,593,0.3756722
12025,371,598,0.3744512
12026,371,599,0.3881733
12027,371,600,0.4949936
12028,371,616,0.3809473
12029,371,624,0.5730332
12030,371,625,0.3854558
12031,371,637,0.601284
12032,371,659,0.5324805
12033,371,660,0.5209702
12034,371,675,0.6215352
12035,371,680,0.3842753
12036,371,681,0.4802175
12037,371,687,0.3873183
12038,371,709,0.4187859
12039,371,726,0.3646602
12040,371,727,0.5202685
12041,371,752,0.4491538
12042,371,765,0.44429
12043,371,795,0.3620358
12044,371,796,0.4659833
12045,371,797,0.3893977
12046,371,805,0.4061041
12047,371,826,0.3767379
12048,371,830,0.622336
12049,371,831,0.4222998
12050,371,841,0.6857958
12051,371,850,0.5501817
12052,371,877,0.402359
12053,371,896,0.4303962
12054,371,905,0.3646987
12055,371,917,0.6776295
12056,371,933,0.4622397
12057,371,936,0.3615258
12058,371,940,0.3856342
12059,371,942,0.4067726
12060,371,945,0.3847674
12061,371,962,0.3835711
12062,371,971,0.5677776
12063,371,993,0.4321499
12064,372,899,0.4050087
12065,373,403,0.3622515
12066,374,591,0.4374904
12067,375,594,0.3739685
12068,375,733,0.4387498
12069,375,765,0.3647084
12070,376,389,0.4374904
12071,376,408,0.4374904
12072,376,439,0.4918697
12073,376,528,0.4149728
12074,376,543,0.3924909
12075,376,545,0.7032957
12076,376,698,0.4918697
12077,376,710,0.4374904
12078,376,763,0.3971224
12079,376,885,0.3924909
12080,376,921,0.5711084
12081,376,964,0.3971224
12082,376,992,0.5711084
12083,377,966,0.503079
12084,378,789,0.3854234
12085,378,966,0.4252572
12086,379,521,0.376163
12087,379,572,0.3971224
12088,379,588,0.376163
12089,379,590,0.3989343
12090,379,596,0.4768453
12091,379,600,0.363438
12092,379,617,0.376163
12093,379,649,0.3857813
12094,379,724,0.3721744
12095,379,836,0.4326932
12096,379,962,0.3719143
12097,379,977,0.3971224
12098,380,426,0.3625472
12099,380,487,0.3660854
12100,381,395,0.4229732
12101,381,405,0.4251082
12102,381,532,0.4134407
12103,381,543,0.4322918
12104,381,581,0.3805566
12105,381,584,0.3821363
12106,381,647,0.5255376
12107,381,675,0.3760707
12108,381,677,0.5074193
12109,381,682,0.3614812
12110,381,726,0.4281265
12111,381,727,0.3763262
12112,381,772,0.3840198
12113,381,773,0.3768291
12114,381,805,0.3695081
12115,381,857,0.4124522
12116,381,858,0.3673787
12117,381,867,0.3610584
12118,381,992,0.3995073
12119,383,977,0.4570436
12120,384,393,0.3865696
12121,384,413,0.4498837
12122,384,426,0.5441417
12123,384,443,0.4082031
12124,384,476,0.4040902
12125,384,482,0.4629067
12126,384,490,0.3669384
12127,384,500,0.510146
12128,384,541,0.3739869
12129,384,559,0.4677108
12130,384,593,0.3706195
12131,384,616,0.3933513
12132,384,624,0.3901695
12133,384,627,0.396276
12134,384,637,0.4871514
12135,384,659,0.4350744
12136,384,660,0.5183415
12137,384,664,0.4304315
12138,384,724,0.398755
12139,384,741,0.4200961
12140,384,765,0.3965719
12141,384,796,0.4168817
12142,384,826,0.3855113
12143,384,830,0.4361326
12144,384,831,0.5607927
12145,384,838,0.3755122
12146,384,841,0.5731947
12147,384,875,0.3907595
12148,384,877,0.3753227
12149,384,917,0.4977405
12150,384,933,0.3877929
12151,384,940,0.3848648
12152,384,971,0.4630396
12153,384,975,0.4064175
12154,387,389,0.622059
12155,387,563,0.3926386
12156,387,576,0.7032957
12157,387,615,0.3831865
12158,387,619,0.4891316
12159,387,989,0.427328
12160,388,391,0.5170089
12161,388,392,0.3716542
12162,388,413,0.38706
12163,388,425,0.4921558
12164,388,426,0.4670048
12165,388,440,0.4100091
12166,388,441,0.3770551
12167,388,445,0.4072413
12168,388,455,0.3829001
12169,388,460,0.3908994
12170,388,484,0.6533597
12171,388,493,0.4800086
12172,388,500,0.5172874
12173,388,554,0.4517878
12174,388,557,0.4310134
12175,388,579,0.3966437
12176,388,583,0.3839643
12177,388,589,0.4004732
12178,388,590,0.3788226
12179,388,596,0.455639
12180,388,599,0.4762587
12181,388,600,0.3725782
12182,388,602,0.4129798
12183,388,606,0.3848581
12184,388,637,0.424851
12185,388,645,0.390689
12186,388,646,0.4159633
12187,388,659,0.3956454
12188,388,660,0.419223
12189,388,675,0.3774548
12190,388,687,0.3817125
12191,388,697,0.3966849
12192,388,741,0.4390099
12193,388,755,0.3626228
12194,388,772,0.3764187
12195,388,796,0.4665688
12196,388,797,0.5759563
12197,388,801,0.4456588
12198,388,814,0.4531578
12199,388,820,0.6633292
12200,388,821,0.372159
12201,388,826,0.4551014
12202,388,827,0.3821036
12203,388,830,0.4443202
12204,388,836,0.3644314
12205,388,841,0.3736394
12206,388,844,0.3879569
12207,388,845,0.4429205
12208,388,859,0.429236
12209,388,861,0.3743615
12210,388,877,0.4085148
12211,388,896,0.3978806
12212,388,906,0.4392878
12213,388,917,0.3988758
12214,388,919,0.4593131
12215,388,920,0.3893172
12216,388,933,0.5773789
12217,388,936,0.5326934
12218,388,937,0.3966304
12219,388,940,0.6792806
12220,388,942,0.3869856
12221,388,943,0.4663432
12222,388,971,0.3789904
12223,388,985,0.3864247
12224,389,415,0.4228434
12225,389,576,0.4374904
12226,389,666,0.400505
12227,389,674,0.3739297
12228,389,681,0.4859874
12229,389,709,0.3665841
12230,389,760,0.4149439
12231,389,826,0.3616607
12232,389,885,0.5135363
12233,389,904,0.4440218
12234,389,909,0.4061978
12235,389,921,0.4963463
12236,389,989,0.3794622
12237,390,396,0.4856312
12238,390,397,0.3783794
12239,390,421,0.3722658
12240,390,483,0.3703937
12241,390,491,0.4045574
12242,390,525,0.5590534
12243,390,527,0.5014745
12244,390,549,0.4465958
12245,390,550,0.4532868
12246,390,568,0.4073459
12247,390,613,0.405627
12248,390,645,0.3602743
12249,390,724,0.3610417
12250,390,730,0.4545941
12251,390,748,0.4854279
12252,390,782,0.4875898
12253,390,821,0.3618895
12254,390,838,0.4401764
12255,390,857,0.4316866
12256,390,866,0.4707203
12257,391,392,0.6020713
12258,391,396,0.4728061
12259,391,397,0.4677432
12260,391,409,0.5589192
12261,391,433,0.4176837
12262,391,441,0.4209599
12263,391,445,0.5008421
12264,391,455,0.6281899
12265,391,456,0.4897644
12266,391,467,0.5556323
12267,391,469,0.566427
12268,391,470,0.3652034
12269,391,484,0.7148597
12270,391,492,0.3943841
12271,391,493,0.369341
12272,391,500,0.5308359
12273,391,508,0.5922517
12274,391,511,0.4578385
12275,391,538,0.3819354
12276,391,554,0.5041553
12277,391,557,0.4991293
12278,391,574,0.5418932
12279,391,579,0.5856386
12280,391,580,0.4704291
12281,391,586,0.4311518
12282,391,589,0.492334
12283,391,590,0.4734174
12284,391,594,0.6007427
12285,391,596,0.6076189
12286,391,598,0.4296018
12287,391,599,0.5245131
12288,391,600,0.5555564
12289,391,602,0.4812333
12290,391,606,0.3959238
12291,391,611,0.5030035
12292,391,616,0.452175
12293,391,637,0.3719814
12294,391,645,0.5103537
12295,391,646,0.6342851
12296,391,649,0.451101
12297,391,660,0.5075632
12298,391,682,0.376469
12299,391,686,0.4298099
12300,391,687,0.4146092
12301,391,692,0.3668844
12302,391,697,0.3869297
12303,391,706,0.4438641
12304,391,707,0.4232631
12305,391,713,0.4215906
12306,391,724,0.4371515
12307,391,743,0.4594422
12308,391,747,0.3806832
12309,391,748,0.3690296
12310,391,765,0.3648775
12311,391,772,0.6096026
12312,391,775,0.4176781
12313,391,783,0.4192256
12314,391,796,0.5430272
12315,391,797,0.4491722
12316,391,807,0.3788978
12317,391,812,0.3617536
12318,391,818,0.6523396
12319,391,819,0.3951469
12320,391,820,0.6852808
12321,391,821,0.437845
12322,391,827,0.3663186
12323,391,836,0.4458251
12324,391,843,0.4376232
12325,391,844,0.4965242
12326,391,845,0.5155146
12327,391,858,0.4580474
12328,391,859,0.6182838
12329,391,861,0.363492
12330,391,918,0.5318006
12331,391,919,0.3843921
12332,391,922,0.4894894
12333,391,923,0.3725739
12334,391,924,0.4757885
12335,391,933,0.6497898
12336,391,936,0.4274227
12337,391,937,0.4161021
12338,391,940,0.7307536
12339,391,941,0.4469525
12340,391,943,0.5135332
12341,391,944,0.3914317
12342,391,976,0.4639504
12343,391,982,0.4370269
12344,391,985,0.4136807
12345,391,991,0.363735
12346,391,994,0.4335381
12347,392,393,0.37057
12348,392,396,0.3891968
12349,392,441,0.3634915
12350,392,455,0.3986078
12351,392,484,0.4961718
12352,392,493,0.3612494
12353,392,500,0.4260823
12354,392,554,0.441697
12355,392,565,0.3860781
12356,392,574,0.5150306
12357,392,579,0.4273222
12358,392,596,0.4340254
12359,392,599,0.4194944
12360,392,600,0.5152372
12361,392,624,0.3969307
12362,392,637,0.4319991
12363,392,646,0.4718037
12364,392,659,0.3847132
12365,392,660,0.5298354
12366,392,682,0.3667342
12367,392,686,0.363021
12368,392,742,0.4340622
12369,392,774,0.3956286
12370,392,775,0.4343069
12371,392,796,0.4403722
12372,392,818,0.3892123
12373,392,820,0.487358
12374,392,821,0.4359368
12375,392,830,0.3674218
12376,392,836,0.3610985
12377,392,843,0.3855504
12378,392,844,0.4163098
12379,392,845,0.3896555
12380,392,859,0.3783294
12381,392,918,0.379417
12382,392,933,0.5094667
12383,392,940,0.4848116
12384,392,985,0.3964486
12385,393,394,0.6646665
12386,393,396,0.3915233
12387,393,405,0.5619098
12388,393,413,0.6208889
12389,393,426,0.5742862
12390,393,428,0.4409919
12391,393,440,0.4550116
12392,393,443,0.6637398
12393,393,453,0.5258126
12394,393,476,0.4514601
12395,393,498,0.7174541
12396,393,500,0.4637184
12397,393,527,0.4067845
12398,393,532,0.398787
12399,393,538,0.5178716
12400,393,541,0.634993
12401,393,544,0.3622095
12402,393,551,0.4673794
12403,393,559,0.5636908
12404,393,581,0.7048535
12405,393,587,0.5073089
12406,393,589,0.4324267
12407,393,598,0.4050129
12408,393,600,0.4412403
12409,393,616,0.3632441
12410,393,623,0.5604212
12411,393,624,0.7486991
12412,393,634,0.3739892
12413,393,635,0.5124805
12414,393,637,0.587808
12415,393,645,0.3727471
12416,393,649,0.372319
12417,393,659,0.6354394
12418,393,660,0.679168
12419,393,663,0.426124
12420,393,664,0.4952574
12421,393,666,0.3706808
12422,393,675,0.6699796
12423,393,677,0.4467655
12424,393,680,0.4618852
12425,393,681,0.461431
12426,393,687,0.4499799
12427,393,709,0.548584
12428,393,726,0.4388883
12429,393,727,0.6448935
12430,393,752,0.6172948
12431,393,760,0.4432253
12432,393,765,0.4014454
12433,393,767,0.3964349
12434,393,773,0.4649114
12435,393,776,0.530826
12436,393,801,0.4139485
12437,393,805,0.48285
12438,393,823,0.427441
12439,393,826,0.4368995
12440,393,830,0.6453956
12441,393,833,0.3995995
12442,393,836,0.370175
12443,393,841,0.5717139
12444,393,850,0.5468465
12445,393,857,0.3650596
12446,393,877,0.4876428
12447,393,896,0.552675
12448,393,902,0.4068338
12449,393,905,0.3750162
12450,393,917,0.737547
12451,393,933,0.4148987
12452,393,936,0.4088242
12453,393,940,0.3723616
12454,393,962,0.4222565
12455,393,971,0.426059
12456,393,983,0.4068035
12457,393,986,0.3711199
12458,393,993,0.5171876
12459,394,405,0.5704216
12460,394,409,0.4851339
12461,394,413,0.5642094
12462,394,415,0.4098804
12463,394,426,0.4461051
12464,394,432,0.4069016
12465,394,443,0.4411604
12466,394,453,0.4769974
12467,394,454,0.3678202
12468,394,456,0.4100741
12469,394,461,0.3610135
12470,394,467,0.5957736
12471,394,472,0.3747284
12472,394,476,0.5351575
12473,394,498,0.5108256
12474,394,499,0.3763583
12475,394,504,0.3603414
12476,394,508,0.7307217
12477,394,514,0.3881644
12478,394,532,0.4426314
12479,394,541,0.4099582
12480,394,551,0.5231387
12481,394,555,0.4329791
12482,394,556,0.4162256
12483,394,559,0.5364672
12484,394,565,0.4201387
12485,394,579,0.4039983
12486,394,581,0.6258483
12487,394,587,0.5618677
12488,394,593,0.502845
12489,394,594,0.7586191
12490,394,623,0.6515322
12491,394,624,0.6909446
12492,394,635,0.4174537
12493,394,659,0.3877476
12494,394,660,0.3620393
12495,394,664,0.4946232
12496,394,675,0.5557915
12497,394,677,0.5356896
12498,394,680,0.5491713
12499,394,681,0.6093902
12500,394,682,0.3619596
12501,394,686,0.5275078
12502,394,699,0.4099257
12503,394,709,0.638929
12504,394,724,0.396285
12505,394,727,0.4588794
12506,394,731,0.3892174
12507,394,743,0.4863311
12508,394,747,0.3651771
12509,394,752,0.3673427
12510,394,758,0.4368234
12511,394,760,0.4697235
12512,394,764,0.3649627
12513,394,765,0.6256683
12514,394,772,0.5104624
12515,394,773,0.4772616
12516,394,776,0.6694694
12517,394,777,0.3858942
12518,394,795,0.4538168
12519,394,805,0.466227
12520,394,818,0.6716495
12521,394,823,0.5076154
12522,394,830,0.4127452
12523,394,831,0.5296905
12524,394,843,0.3974036
12525,394,857,0.4221021
12526,394,858,0.5605394
12527,394,867,0.4067571
12528,394,896,0.4646172
12529,394,897,0.3972865
12530,394,898,0.4971692
12531,394,902,0.4195746
12532,394,905,0.4206374
12533,394,908,0.3623923
12534,394,917,0.5991976
12535,394,923,0.4576058
12536,394,945,0.3757674
12537,394,949,0.3640465
12538,394,971,0.4222229
12539,394,972,0.4455126
12540,394,984,0.417592
12541,394,986,0.4474708
12542,394,991,0.3711731
12543,394,993,0.4140579
12544,395,496,0.3710491
12545,395,561,0.3971224
12546,395,584,0.3971224
12547,395,835,0.4477657
12548,395,919,0.3941311
12549,396,397,0.5657156
12550,396,421,0.517713
12551,396,428,0.4844737
12552,396,443,0.3946535
12553,396,455,0.5581598
12554,396,456,0.4452002
12555,396,462,0.4421391
12556,396,470,0.3601514
